ROCK;IJK;XC;YC;ZC;XINC;YINC;ZINC;XMORIG;YMORIG;ZMORIG;NX;NY;NZ;DENSITY;AU;CU
6;263517;8103.75;6578.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.1;0.19
6;263518;8103.75;6578.75;305.6797227;12.5;12.5;7.14966547;7410;6010;77.10489;95;95;50;2.01;2.45;0.21
8;263565;8103.75;6591.25;276.5707269;12.5;12.5;1.06832625;7410;6010;77.10489;95;95;50;1.75;0.34;0.05
8;263565;8103.75;6591.25;275.777574;12.5;12.5;0.51797946;7410;6010;77.10489;95;95;50;1.75;0.34;0.05
8;263566;8103.75;6591.25;279.2072054;12.5;12.5;4.20463075;7410;6010;77.10489;95;95;50;1.75;0.05;0.02
6;263566;8103.75;6591.25;285.4572054;12.5;12.5;8.29536925;7410;6010;77.10489;95;95;50;2.01;0.05;0.02
6;263567;8103.75;6591.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.47;0.14
6;263568;8103.75;6591.25;303.8494505;12.5;12.5;3.48912101;7410;6010;77.10489;95;95;50;2.01;0;0.02
8;263615;8103.75;6603.75;273.488666;12.5;12.5;7.23244791;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;263616;8103.75;6603.75;279.1927352;12.5;12.5;1.15965865;7410;6010;77.10489;95;95;50;1.75;3.15;0.29
6;263616;8103.75;6603.75;284.6887272;12.5;12.5;9.83232553;7410;6010;77.10489;95;95;50;2.01;3.15;0.29
8;263616;8103.75;6603.75;277.8588979;12.5;12.5;1.50801582;7410;6010;77.10489;95;95;50;1.75;3.15;0.29
6;263617;8103.75;6603.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.49;0.06
6;263618;8103.75;6603.75;303.5909922;12.5;12.5;2.97220437;7410;6010;77.10489;95;95;50;2.01;2.87;0.23
8;263665;8103.75;6616.25;275.7389761;12.5;12.5;2.73182775;7410;6010;77.10489;95;95;50;1.75;2.87;0.2
8;263666;8103.75;6616.25;284.5876171;12.5;12.5;0.57638804;7410;6010;77.10489;95;95;50;1.75;1.19;0.12
6;263666;8103.75;6616.25;287.2403506;12.5;12.5;4.72907889;7410;6010;77.10489;95;95;50;2.01;1.19;0.12
8;263666;8103.75;6616.25;280.7021565;12.5;12.5;7.19453308;7410;6010;77.10489;95;95;50;1.75;1.19;0.12
6;263667;8103.75;6616.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;4.41;0.35
6;263668;8103.75;6616.25;303.9089664;12.5;12.5;3.60815289;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;263716;8103.75;6628.75;284.7632793;12.5;12.5;9.68322145;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;263717;8103.75;6628.75;291.4144419;12.5;12.5;0.28742585;7410;6010;77.10489;95;95;50;1.75;0;0.02
6;263717;8103.75;6628.75;296.8315224;12.5;12.5;10.54673522;7410;6010;77.10489;95;95;50;2.01;0;0.02
8;263717;8103.75;6628.75;290.4378095;12.5;12.5;1.66583893;7410;6010;77.10489;95;95;50;1.75;0;0.02
6;263718;8103.75;6628.75;305.0728;12.5;12.5;5.93582;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;263766;8103.75;6641.25;285.8578182;12.5;12.5;7.49414357;7410;6010;77.10489;95;95;50;1.75;1.16;0.12
6;263767;8103.75;6641.25;298.9857859;12.5;12.5;6.23820824;7410;6010;77.10489;95;95;50;2.01;4.06;0.32
8;263767;8103.75;6641.25;292.679269;12.5;12.5;6.1487579;7410;6010;77.10489;95;95;50;1.75;4.06;0.32
6;263768;8103.75;6641.25;306.4518729;12.5;12.5;8.69396573;7410;6010;77.10489;95;95;50;2.01;1.12;0.1
8;263816;8103.75;6653.75;286.1889146;12.5;12.5;6.83195079;7410;6010;77.10489;95;95;50;1.75;0.35;0.08
8;263817;8103.75;6653.75;294.2041175;12.5;12.5;0.60294781;7410;6010;77.10489;95;95;50;1.75;1.61;0.18
6;263817;8103.75;6653.75;298.3052407;12.5;12.5;7.59929863;7410;6010;77.10489;95;95;50;2.01;1.61;0.18
8;263817;8103.75;6653.75;291.7537668;12.5;12.5;4.29775356;7410;6010;77.10489;95;95;50;1.75;1.61;0.18
6;263818;8103.75;6653.75;306.5669184;12.5;12.5;8.92405688;7410;6010;77.10489;95;95;50;2.01;0;0.205
8;263866;8103.75;6666.25;286.5345078;12.5;12.5;6.14076437;7410;6010;77.10489;95;95;50;1.75;0.366;0.042
8;263867;8103.75;6666.25;291.2970157;12.5;12.5;3.38425138;7410;6010;77.10489;95;95;50;1.75;1.19;0.11
6;268165;8116.25;6553.75;276.3772164;12.5;12.5;1.45534721;7410;6010;77.10489;95;95;50;2.01;0;0.01
6;268166;8116.25;6553.75;279.6935428;12.5;12.5;5.17730568;7410;6010;77.10489;95;95;50;2.01;2.17;0.23
6;268215;8116.25;6566.25;275.2688196;12.5;12.5;3.6721409;7410;6010;77.10489;95;95;50;2.01;0;0.01
6;268216;8116.25;6566.25;283.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.61;0.17
6;268217;8116.25;6566.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;3.15;0.3
6;268218;8116.25;6566.25;307.7023969;12.5;12.5;11.19501382;7410;6010;77.10489;95;95;50;2.01;0.77;0.09
6;268265;8116.25;6578.75;275.3018917;12.5;12.5;3.60599656;7410;6010;77.10489;95;95;50;2.01;0.34;0.05
6;268266;8116.25;6578.75;283.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.84;0.17
6;268267;8116.25;6578.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.1;0.19
6;268268;8116.25;6578.75;304.157287;12.5;12.5;4.10479394;7410;6010;77.10489;95;95;50;2.01;2.45;0.21
6;268315;8116.25;6591.25;275.8787071;12.5;12.5;2.4523659;7410;6010;77.10489;95;95;50;2.01;0.34;0.05
6;268316;8116.25;6591.25;283.35489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.05;0.02
6;268317;8116.25;6591.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;1.47;0.14
6;268318;8116.25;6591.25;302.857292;12.5;12.5;1.50480399;7410;6010;77.10489;95;95;50;2.01;0;0.02
6;268365;8116.25;6603.75;276.8758005;12.5;12.5;0.45817897;7410;6010;77.10489;95;95;50;2.01;0.45;0.02
8;268366;8116.25;6603.75;281.2298313;12.5;12.5;4.58699479;7410;6010;77.10489;95;95;50;1.75;3.15;0.29
6;268366;8116.25;6603.75;278.020612;12.5;12.5;1.83144391;7410;6010;77.10489;95;95;50;2.01;3.15;0.29
6;268366;8116.25;6603.75;286.5641094;12.5;12.5;6.0815613;7410;6010;77.10489;95;95;50;2.01;3.15;0.29
6;268367;8116.25;6603.75;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;0.49;0.06
6;268368;8116.25;6603.75;302.7462669;12.5;12.5;1.28275372;7410;6010;77.10489;95;95;50;2.01;2.87;0.23
8;268416;8116.25;6616.25;284.3352857;12.5;12.5;5.21405903;7410;6010;77.10489;95;95;50;1.75;0;0.12
6;268416;8116.25;6616.25;288.2736026;12.5;12.5;2.66257482;7410;6010;77.10489;95;95;50;2.01;0;0.12
8;268416;8116.25;6616.25;280.4015261;12.5;12.5;2.65346008;7410;6010;77.10489;95;95;50;1.75;0;0.12
6;268417;8116.25;6616.25;295.85489;12.5;12.5;12.5;7410;6010;77.10489;95;95;50;2.01;2.59;0.35
6;268418;8116.25;6616.25;303.6086466;12.5;12.5;3.00751321;7410;6010;77.10489;95;95;50;2.01;0;0.03
8;268466;8116.25;6628.75;288.8644943;12.5;12.5;1.48079131;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;268466;8116.25;6628.75;285.0443092;12.5;12.5;6.15957895;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;268467;8116.25;6628.75;290.6903024;12.5;12.5;2.1708247;7410;6010;77.10489;95;95;50;1.75;0;0.02
6;268467;8116.25;6628.75;296.9403024;12.5;12.5;10.3291753;7410;6010;77.10489;95;95;50;2.01;0;0.02
6;268468;8116.25;6628.75;305.0686585;12.5;12.5;5.927537;7410;6010;77.10489;95;95;50;2.01;4.34;0.14
8;268516;8116.25;6641.25;286.6233052;12.5;12.5;5.96316952;7410;6010;77.10489;95;95;50;1.75;1.35;0.12
8;268517;8116.25;6641.25;293.5452036;12.5;12.5;2.48412709;7410;6010;77.10489;95;95;50;1.75;4.06;0.32
6;268517;8116.25;6641.25;298.4460786;12.5;12.5;7.31762289;7410;6010;77.10489;95;95;50;2.01;4.06;0.32
8;268517;8116.25;6641.25;290.954015;12.5;12.5;2.69825002;7410;6010;77.10489;95;95;50;1.75;4.06;0.32
6;268518;8116.25;6641.25;306.3755926;12.5;12.5;8.54140529;7410;6010;77.10489;95;95;50;2.01;1.12;0.1
8;268566;8116.25;6653.75;286.9017074;12.5;12.5;5.40636524;7410;6010;77.10489;95;95;50;1.75;0;0.08
8;268567;8116.25;6653.75;293.2460719;12.5;12.5;2.87064924;7410;6010;77.10489;95;95;50;1.75;4.34;0.32
6;268567;8116.25;6653.75;298.3931433;12.5;12.5;7.42349346;7410;6010;77.10489;95;95;50;2.01;4.34;0.32
8;268567;8116.25;6653.75;290.7078187;12.5;12.5;2.20585729;7410;6010;77.10489;95;95;50;1.75;4.34;0.32
6;268568;8116.25;6653.75;306.6830785;12.5;12.5;9.15637709;7410;6010;77.10489;95;95;50;2.01;0;0.205
8;268616;8116.25;6666.25;289.1253182;12.5;12.5;0.95914362;7410;6010;77.10489;95;95;50;1.75;0.366;0.042
8;268617;8116.25;6666.25;291.4534894;12.5;12.5;3.69719873;7410;6010;77.10489;95;95;50;1.75;1.19;0.11
8;273166;8128.75;6616.25;286.2646015;12.5;12.5;3.99877501;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;273216;8128.75;6628.75;287.131797;12.5;12.5;4.94618608;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;273217;8128.75;6628.75;290.4624636;12.5;12.5;1.71514709;7410;6010;77.10489;95;95;50;1.75;0;0.02
8;273266;8128.75;6641.25;287.3930904;12.5;12.5;4.42359916;7410;6010;77.10489;95;95;50;1.75;0;0.12
8;273267;8128.75;6641.25;291.4595863;12.5;12.5;3.70939249;7410;6010;77.10489;95;95;50;1.75;4.06;0.32
8;273316;8128.75;6653.75;287.4188471;12.5;12.5;4.37208574;7410;6010;77.10489;95;95;50;1.75;0;0.08
8;273317;8128.75;6653.75;291.5765356;12.5;12.5;3.94329119;7410;6010;77.10489;95;95;50;1.75;0.35;0.32
